pmid,title,authors,year,journal,doi,url,doi_url,relevance_score,citation_count,is_high_quality,topic_tags,ai_method,ai_summary,ai_finding,keywords,abstract
38734736,The greenbeard gene tgrB1 regulates altruism and cheating in Dictyostelium discoideum.,Katoh-Kurasawa Mariko; Lehmann Peter; Shaulsky Gad,2024,Nature communications,10.1038/s41467-024-48380-4,https://pubmed.ncbi.nlm.nih.gov/38734736/,https://doi.org/10.1038/s41467-024-48380-4,38.8,8,True,altruism; development,,,,"Altruism; Chemotaxis; Dictyostelium; Membrane Proteins; Mutation; Protozoan Proteins; Signal Transduction; Spores, Protozoan","Greenbeard genetic elements encode rare perceptible signals, signal recognition ability, and altruism towards others that display the same signal. Putative greenbeards have been described in various organisms but direct evidence for all the properties in one system is scarce. The tgrB1-tgrC1 allorecognition system of Dictyostelium discoideum encodes two polymorphic membrane proteins which protect cells from chimerism-associated perils. During development, TgrC1 functions as a ligand-signal and TgrB1 as its receptor, but evidence for altruism has been indirect. Here, we show that mixing wild-type and activated tgrB1 cells increases wild-type spore production and relegates the mutants to the altruistic stalk, whereas mixing wild-type and tgrB1-null cells increases mutant spore production and wild-type stalk production. The tgrB1-null cells cheat only on partners that carry the same tgrC1-allotype. Therefore, TgrB1 activation confers altruism whereas TgrB1 inactivation causes allotype-specific cheating, supporting the greenbeard concept and providing insight into the relationship between allorecognition, altruism, and exploitation."
37217192,Ideological values are parametrically associated with empathy neural response to vicarious suffering.,Zebarjadi Niloufar; Adler Eliyahu; Kluge Annika; Sams Mikko; Levy Jonathan,2023,Social cognitive and affective neuroscience,10.1093/scan/nsad029,https://pubmed.ncbi.nlm.nih.gov/37217192/,https://doi.org/10.1093/scan/nsad029,38.6,20,True,empathy; neuroscience,,,,Humans; Empathy; Social Behavior; Anxiety; Self Report; Politics,"Several studies in political psychology reported higher levels of empathy among political leftists (i.e. liberals) as compared to political rightists (i.e. conservatives). Yet, all those studies lean on self-reports, which are often limited by subjective bias and conformity to social norms. Here, we tested this putative asymmetry using neuroimaging: we recorded oscillatory neural activity using magnetoencephalography while 55 participants completed a well-validated neuroimaging paradigm for empathy to vicarious suffering. The findings revealed a typical rhythmic alpha-band 'empathy response' in the temporal-parietal junction. This neural empathy response was significantly stronger in the leftist than in the rightist group. In addition to this dichotomous division, the neural response was parametrically associated with both self-reported political inclination and right-wing ideological values. This is the first study to reveal an asymmetry in the neural empathy response as a function of political ideology. The findings reported in this study are in line with the current literature in political psychology and provide a novel neural perspective to support the ideological asymmetry in empathy. This study opens new vistas for addressing questions in political psychology by using neuroimaging."
42022674,Emotional and Behavioral Problems in Children and Adolescents: The Role of Parental Mental Illnesses: A Cross-Sectional Study.,Alekozay Mina; Niazi Aziz-Ur-Rahman; Najm Abdul Fattah,2026,Health science reports,10.1002/hsr2.72186,https://pubmed.ncbi.nlm.nih.gov/42022674/,https://doi.org/10.1002/hsr2.72186,38.5,0,True,development,,,,,"Children and adolescents' emotional and behavioral problems pose considerable negative impacts on children's health and extend their influence into adulthood. Parental mental illnesses are prominent factors that may exacerbate these conditions. This study aimed to examine the prevalence of children and adolescents' emotional and behavioral problems and their association with parental depression and anxiety among children and adolescents residing in two districts of Herat city in 2023. This cross-sectional study was conducted among schoolchildren (grades 5-12), between July and December 2023. Students' and their parents' socio-demographic data were collected via 13-item and 7-item questionnaires, respectively. Children's emotional and behavioral status was assessed using the Strengths and Difficulties Questionnaire (SDQ) for 11- to 16-year-old children and adolescents. Parental depression status was evaluated using the 9-item Patient Health Questionnaire (PHQ-9), while parental anxiety symptoms were assessed with the 7-item Generalized Anxiety Disorder scale (GAD-7). Statistical analyses were performed in IBM SPSS Statistics (version 27). A total of 1236 individuals, comprising 412 schoolchildren with a mean age of 13.5 ± 1.6 (11-16) years, 412 mothers along with 412 fathers were included in the study. The prevalence of students' self-reported total difficulties and prosocial problems was 19.2% and 4.1%, respectively. Of all parents, 88.3% of mothers and 75.2% of fathers experienced varying degrees of depression. Furthermore, 89.6% of mothers and 76.5% of fathers were diagnosed with some degree of anxiety. A significant association was observed between maternal depression ( The prevalence of children and adolescents' emotional and behavioral problems and parental mental illnesses is high in Herat city, and parental mental illnesses are significantly associated with these children's mental health problems. A multidisciplinary approach is required for effective prevention and management of this condition."
42014835,Effects of the SES NXT intervention on mental health and well-being for children of divorce.,Hald Gert Martin; Johnsen Daniel Bach; Lange Theis; Hald Andreas Nielsen; Sander Søren; Øverup Camilla Stine,2026,NPJ digital medicine,10.1038/s41746-026-02638-x,https://pubmed.ncbi.nlm.nih.gov/42014835/,https://doi.org/10.1038/s41746-026-02638-x,38.5,0,False,development,,,,,"Parental divorce is common and linked to adverse mental health outcomes and reduced well-being in children and adolescents, yet digital interventions for this group remain scarce. This study reports on a randomized controlled trial of a digital intervention (SES NXT) for children and adolescents aged 3-17 experiencing parental divorce. Participants (n = 866) were randomized to either SES NXT (n = 449) or a waitlist control group (n = 417). At 12-week follow-up from baseline, the intervention group showed medium to large improvements across all primary and secondary mental health and well-being outcomes versus the waitlist control group, as measured by the Strength and Difficulty Questionnaire (SDQ). Primary outcomes included emotional symptoms, total difficulties, and impairment (Cohen's (d) = 0.66-0.71, all p's < 0.001). Secondary outcomes included conduct problems, hyperactivity, peer problems, and prosocial behavior (Cohen's (d) = 0.47-0.56, all p's < 0.001). Findings are discussed through the Divorce-Stress-Adjustment framework and within the Northern European (Danish) cultural context."
41982903,"Physical activity contexts and adolescent mental health: a systematic review of structured and unstructured approaches, 2015-2025.",Wang Yan; Wu Chieh-Chen; Lin Li-Xin; Su Chun-Hsien,2026,Frontiers in public health,10.3389/fpubh.2026.1737783,https://pubmed.ncbi.nlm.nih.gov/41982903/,https://doi.org/10.3389/fpubh.2026.1737783,38.5,0,False,development,,,,Humans; Adolescent; Exercise; Mental Health; Adolescent Health,"Adolescent mental health problems represent a growing public health concern worldwide. Physical activity (PA) is a modifiable protective factor that supports emotional and social wellbeing, yet most research has emphasized the amount or intensity of activity rather than the context in which it occurs. Comparing structured settings (for example, PE, team sport, classroom programs, supervised dance/arts) and unstructured settings (for example, self-directed leisure, community, or nature-based opportunities) may help identify which forms of engagement best promote mental health and guide scalable interventions. To synthesize recent evidence on associations between physical activity contexts and mental health outcomes among adolescents, and to compare structured vs. unstructured approaches. A systematic review with narrative synthesis (without meta-analysis) was conducted following PRISMA 2020. Eligible designs included cross-sectional, cohort, quasi-experimental, and qualitative studies. Risk of bias was appraised using JBI (cross-sectional/cohort), ROBINS-I (non-randomized), and CASP-Qualitative. Narrative synthesis followed SWiM guidance for both quantitative and qualitative evidence, and certainty of evidence was summarized using GRADE and CERQual. Across contexts, associations were predominantly favorable for wellbeing/affect, self-concept/competence, and prosocial/connectedness, with more mixed patterns for depression/anxiety and resilience. Effects were moderated by environmental quality, supervision, and autonomy support. Certainty ranged from very low to moderate due to the predominance of observational designs and reliance on self-report measures. The available evidence suggests that policy and practice may benefit from combining competence-building, structured opportunities with safe, autonomy-supportive, unstructured, and nature-based options in schools and communities. These implications should be interpreted with caution, given the predominance of observational study designs and the very low to moderate certainty of the evidence. Reporting environmental fidelity and motivation-related constructs may enhance interpretability and support translation into routine mental health promotion services."
41979904,GRP78 promotes rabies virus entry through interacting with viral receptors.,Wang Chong; Wen Zhiyuan; Wang Chen; Liu Qilong; Zhang Hailin; Shuai Lei et al.,2026,Journal of virology,10.1128/jvi.00039-26,https://pubmed.ncbi.nlm.nih.gov/41979904/,https://doi.org/10.1128/jvi.00039-26,38.5,0,False,cooperation; development; neuroscience,,,,,"The rabies virus (RABV) is known to have four potential receptors, including the nicotinic acetylcholine receptor (nAChR), neural cell adhesion molecule (NCAM), low-affinity nerve growth factor receptor (NGFR), and metabolic glutamate receptor 2 (mGluR2). However, the regulatory mechanism that maintains the stability of these receptors on the cell membrane remains unclear. In this study, we found that 78 kDa glucose-regulated protein (GRP78) is required for RABV infection in cells. Knockdown of GRP78 decreased the internalization of RABV. A GRP78 monoclonal antibody effectively blocked RABV infection. Mechanistically, GRP78 interacts with RABV candidate receptors directly through the 19 to 50 amino acids at the N-terminal of GRP78, which is crucial for RABV infection. GRP78 can form complexes with viral receptors and viral envelope glycoproteins on the cell membrane. Silencing GRP78 led to a decrease in the expression of RABV candidate receptors on the cell membrane. Our findings suggest that GRP78 plays a critical role in stabilizing the cell-surface expression of these receptors by directly interacting with them, which in turn facilitates the internalization of RABV. These findings provide new insights into the complex process of RABV invasion into cells and may contribute to the development of therapeutics against RABV. Rabies virus (RABV) is a neglected but fatal zoonotic virus. Research has shown that the RABV glycoprotein binds to cell receptors and, with host factors' cooperation, invades cells to initiate its life cycle. Although several potential receptors and host factors for RABV have been identified, the process of virus invasion remains unclear. Here, we report that GRP78 has a significant inhibitory effect on RABV infection and plays a crucial role in its early stage, particularly during virus internalization. Furthermore, we found that GRP78 directly interacts with all candidate receptors of RABV, and this interaction is critical for virus internalization. Our study reveals how GRP78 mediates RABV invading cells and deepens our understanding of host-virus interaction mechanisms during RABV infection, providing a promising target for preventing and treating rabies."
41958868,Sex-specific disruption of estrogen receptor alpha (ERα) density in the social brain neural network by Firemaster 550.,Cao Jinyan; Gillera Sagi Enicole A; Marinello William P; Patisaul Heather B,2026,Journal of the Endocrine Society,10.1210/jendso/bvag050,https://pubmed.ncbi.nlm.nih.gov/41958868/,https://doi.org/10.1210/jendso/bvag050,38.5,0,False,neuroscience,,,,,"We investigated how developmental exposure to the commercial flame retardant (FR) mixture Firemaster 550 (FM 550) affects estrogen receptor alpha (ERα) expression in key brain regions related to sociosexual behavior. We used prairie voles, a socially monogamous, biparental rodent species of high translational human relevance. This study used adult siblings from a prior behavioral study showing developmental FM 550 exposure impaired a range of socioemotional behaviors in adults including loss of partner preference in males. Dams were exposed to FM 550 (500, 1000, or 2000 µg/day) via subcutaneous injections throughout gestation, and pups were directly exposed from birth to weaning. ERα immunoreactive (ERα-ir) neuron numbers and mRNA expression levels were quantified in subregions of the social brain neural network (SBNN). As anticipated, FM 550 impacts were sex-, dose-, and region-specific, with FM 550 tending to increase ERα-ir cell numbers in the anterior hypothalamus regardless of sex, but decrease them in the female mediobasal hypothalamus, amygdala, and extended amygdala. These studies demonstrate that developmental FR exposure impacts adult SBNN ERα availability and provide support that disrupted ERα action in the SBNN may be a mechanism underlying disruption of socioemotional behavior, energy balance, and related neuroendocrine physiology. Impacted ERα neuronal populations are also influenced by other receptors, neuropeptides, neurosteroids, and signaling molecules to govern prosocial behaviors, which is the ongoing direction of this work. Collectively, these data add to growing evidence that FM 550 FRs are neuroendocrine disruptors that can induce persistent impacts across developing socioemotional pathways and systems."
41910231,Mind the heart - emotional and behavioural difficulties in Danish children and adolescents with ventricular septal defects.,Hejl Julie L; Lau-Jensen Sara H; Ford Tamsin; Lauritsen Marlene B; Hjortdal Vibeke E; Rask Charlotte U,2026,Nordic journal of psychiatry,10.1080/08039488.2026.2648317,https://pubmed.ncbi.nlm.nih.gov/41910231/,https://doi.org/10.1080/08039488.2026.2648317,38.5,0,False,development,,,,,"While much is known about the risks associated with complex congenital heart defects (CHDs), research on the emotional and behavioural outcomes in children with ventricular septal defects (VSDs), the most common form of CHDs, remains limited. Evidence of increased psychiatric morbidity and social challenges in adults with VSDs underscores the importance of addressing emotional and behavioural difficulties earlier in life. We conducted a cross-sectional national survey of Danish children aged 5-17 years (born between 2007 and 2019) with VSDs ( Parent-reported difficulties were higher across all SDQ scales compared to normative data. When stratified by sex, girls especially exhibited more hyperactivity/inattention, conduct, peer, and prosocial difficulties, while boys showed more emotional challenges. Only approximately half of children with a probable psychiatric disorder had received mental health support, and 65.3% of their parents reported unmet needs. Children with VSDs exhibited significantly more emotional and behavioural difficulties compared to the general population, highlighting critical gaps in mental health support and the need for greater awareness and targeted interventions."
41980134,"Simulation in Medical Education: History, Applications, and Effectiveness.",Northway Jeffery; Patula Emily; Morgan Kaydon; Hoque Farzana,2026,WMJ : official publication of the State Medical Society of Wisconsin,,https://pubmed.ncbi.nlm.nih.gov/41980134/,,38.5,,False,empathy; development; decision_making,,,,"Humans; Simulation Training; Education, Medical; Clinical Competence; History, 20th Century; History, 21st Century","Simulation-based training (SBT) has long played a role in health care education, evolving from rudimentary anatomical models to sophisticated digital platforms. Over time, simulation to include life-like mannequins, standardized patients, and immersive virtual environments, significantly enhancing the ability to teach clinical skills, communication, and decision-making in safe, controlled settings. As medical education continues to adapt to new challenges, simulation remains a cornerstone for preparing health care professionals through realistic and experiential learning. This review examines the evolution and current applications of simulation in medical education, highlighting its integration within military and civilian training environments. It describes major simulation modalities, reviews evidence supporting their effectiveness, and evaluates commonly used assessment tools. The review also outlines potential future directions for simulation-based education in response to the evolving needs of modern health care. Relevant literature was identified through searches of PubMed and other academic databases. Articles were selected based on their relevance to the review objectives, including the historical development of simulation, its applications in diverse educational settings, and emerging technologies shaping the field. SBT has been widely adopted across all levels of health care education - from medical and nursing schools to residency programs and continuing professional development. It enhances technical skills, clinical reasoning, teamwork, and communication in structured environments. Civilian and military programs alike benefit from simulation's ability to replicate complex, high-stakes clinical scenarios. However, measuring its direct impact on clinical performance and patient outcomes remains challenging. SBT is an essential component of modern medical education, enhancing clinical skills and helping bridging the gap between knowledge and practice. As technology advances, simulation offers new opportunities for personalized and scalable learning. Moving forward, educators must implement these innovations thoughtfully, maintaining a focus on empathy and patient-centered care."
39455087,Structural-informed functional MRI analysis of patients with empathy impairment following stroke.,Qu Jian-Feng; Liu Xiao-Wen; Wang Ming-Zi; Luo Yi-Shan; Gao Ting; Shi Lin et al.,2024,Journal of psychiatry & neuroscience : JPN,10.1503/jpn.240084,https://pubmed.ncbi.nlm.nih.gov/39455087/,https://doi.org/10.1503/jpn.240084,38.5,1,True,empathy; neuroscience,,,,Humans; Male; Female; Empathy; Magnetic Resonance Imaging; Middle Aged; Aged; Stroke; Atrophy; Brain; Gyrus Cinguli; Ischemic Stroke,"The underlying functional alterations of brain structural changes among patients with empathy impairment following stroke remain unclear. We sought to investigate functional connectivity changes informed by brain structural abnormalities in multimodal magnetic resonance imaging (MRI) among patients with empathy impairment following stroke. We enrolled people who had experienced their first ischemic stroke, along with healthy controls. We assessed empathy 3 months after stroke using the Chinese version of the Empathy Quotient (EQ). During the acute phase, all patients underwent basic magnetic resonance imaging (MRI), followed by multimodal MRI during follow-up. Our MRI analyses encompassed acute infarction segmentation, volumetric brain measurements, regional quantification of diffusion parameters, and both region-of-interest-based and seed-based functional connectivity assessments. We grouped patients based on the severity of their empathy impairment for comparative analysis. We included 84 patients who had stroke and 22 healthy controls. Patients had lower EQ scores than controls. Patients with low empathy had larger left cortical infarcts (odds ratio [OR] 4.082, 95% confidence interval [CI] 1.183-14.088), more pronounced atrophy in the right cingulate cortex (OR 1.248, 95% CI 1.038-1.502), and lower scores on the Montreal Cognitive Assessment (OR 0.873, 95% CI 0.74-0.947). In addition, the cingulate cortex served as the seed in the seed-based analysis, which showed heightened functional connectivity between the anterior cingulate gyrus and the right superior parietal lobule, specifically in the low-empathy group. We did not evaluate the relationship between specific network involvement and empathy impairment among patients following stroke. Among patients with subacute ischemic stroke, reduced empathy was strongly associated with a more severe cognitive profile and atrophy of the right cingulate cortex. Our subsequent structural-informed functional MRI analysis suggests that the enhanced connectivity between the anterior cingulate gyrus and the superior parietal lobule may function as a compensatory mechanism for this atrophy."
40800365,"When the brain says ""No!"": An MRI study on the neural correlates of resistance to immoral orders.",Tricoche L; Rovai A; Caspar Emilie,2024,"Imaging neuroscience (Cambridge, Mass.)",10.1162/imag_a_00392,https://pubmed.ncbi.nlm.nih.gov/40800365/,https://doi.org/10.1162/imag_a_00392,38.5,3,True,empathy; neuroscience; decision_making,,,,,"Milgram's studies explored psychological and contextual factors influencing (dis)obedience to immoral orders, but the mechanisms preventing individuals from being coerced into causing pain to others remained largely unknown. Our fMRI study investigated the neural correlates of disobedience to such orders, focusing on three phases of the decision-making process: order processing (predecision), action (decision), and outcome and effect processing (postdecision). Within these phases we targeted three sociocognitive (cognitive conflict, sense of agency-SoA, and theory of mind-ToM) and two socioaffective (empathy and guilt) processes. Our findings revealed that participants who engaged the angular gyrus and temporoparietal junction, particularly in the left hemisphere, as well as median prefrontal areas before obeying the command to send a shock-possibly to mitigate cognitive conflict between self and other and to enhance their SoA-were more likely to disobey the experimenter's instructions to administer a shock to a victim. Additionally, we found involvement of social brain regions during the postdecision phase (encompassing ToM, empathy, and guilt areas), especially in response to shock events, to process the victim's pain. Higher activity in these regions when obeying orders was associated with a higher rate of prosocial disobedience. This study sheds light on the mechanisms that lead individuals to resist immoral actions under authoritative pressure in an experimental context."
41213443,Neural representation of trustworthiness encoding and inference in crowds.,Liu Renhao; Zhao Dongfang; Xu Xinlan; Zhang Xiaoyu; Yang Yuanyuan; Li Min et al.,2025,NeuroImage,10.1016/j.neuroimage.2025.121575,https://pubmed.ncbi.nlm.nih.gov/41213443/,https://doi.org/10.1016/j.neuroimage.2025.121575,38.5,1,True,neuroscience; decision_making,,,,Humans; Trust; Male; Female; Electroencephalography; Adult; Young Adult; Social Perception; Facial Recognition; Judgment; Brain; Deep Learning,"Trustworthiness perception is essential for social decision-making, yet its neural mechanisms, particularly in crowd contexts, remain unclear. This study examines the neural dynamics of crowd trustworthiness perception using EEG decoding and deep learning-based interpretability methods. The behavioral results demonstrate that ensemble coding enables stable trustworthiness judgments of crowds. In multivariate EEG analysis, crowd trustworthiness was decoded earlier than single trustworthiness, indicating that ensemble coding accelerates social impression formation. Cross-decoding further revealed shared neural representations between crowd and single trustworthiness, suggesting that ensemble coding does not fundamentally alter the nature of trustworthiness inference, but rather provides input to a shared high-level social cognitive system through early integration of facial features. Explainable analysis based on SHAP identified both distinct and similar channels in crowd and single face processing, with central-parietal regions playing a prominent role. These findings provide novel insights into the cognitive and neural mechanisms of high-level crowd social impression formation, offering a data-driven framework for multi-dimension decoding."
37840762,Testing Causal Effects of Empathy on Children's Prosociality in Politeness Dilemmas - An Intervention Study.,Thiede Noemi; Stengelin Roman; Seibold Astrid; Haun Daniel B M,2023,Open mind : discoveries in cognitive science,10.1162/opmi_a_00102,https://pubmed.ncbi.nlm.nih.gov/37840762/,https://doi.org/10.1162/opmi_a_00102,38.5,4,True,empathy; development,,,,,"Empathy is commonly considered a driver of prosociality in child ontogeny, but causal assumptions regarding this effect mostly rely on correlational research designs. Here, 96 urban German children (5-8 years; 48 girls; predominantly White; from mid-to-high socioeconomic backgrounds) participated in an empathy intervention or a control condition before prosocial behaviors (polite lie-telling: rating the drawing as"
39724922,Volition as a modulator of the intergroup empathy bias.,Caspar Emilie A; Nicolay Eva; Banderembaho Félix; Pech Guillaume P,2024,Social neuroscience,10.1080/17470919.2024.2446816,https://pubmed.ncbi.nlm.nih.gov/39724922/,https://doi.org/10.1080/17470919.2024.2446816,38.4,2,True,empathy; neuroscience,,,,Humans; Empathy; Male; Female; Electroencephalography; Young Adult; Adult; Belgium; Brain; Pain; Group Processes; Rwanda; Photic Stimulation,"Neural reactions to others' pain are usually lower when the individual is of a different ethnicity than when they are of the same ethnicity. This suggests that empathy is not only an automatic phenomenon but also a motivated one. In the present study, we tested whether one's willingness to increase or decrease empathy would correspondingly increase or decrease the neural empathic response, as measured with electroencephalography (EEG), irrespective of ethnicity. In Study 1, participants were presented with pictures displaying painful or non-painful stimulations on an individual from a similar or different ethnic group. In Study 2, the procedure was relatively similar but employed a within-subject design and was conducted in two countries: Belgium and Rwanda. Overall, EEG results showed that participants successfully increased their neural response to the pain of others, irrespective of the others' ethnicity in Study 1. However, the within-subject design used in Study 2 revealed additional nuances, as we observed that participants increased their neural pain response selectively toward ingroup individuals. Our findings indicate that observing the pain of a single person, regardless of ethnicity, can heighten one's neural reaction. Yet, when both ingroup and outgroup members are present, the neural response intensifies only for ingroup members."
39101206,Empathy-related abnormalities among women with premenstrual dysphoric disorder: clinical and functional magnetic resonance imaging study.,Lerner Yulia; Raz Gal; Bloch Miki; Krasnoshtein Michael; Tevet Michal; Hendler Talma et al.,2024,BJPsych open,10.1192/bjo.2024.723,https://pubmed.ncbi.nlm.nih.gov/39101206/,https://doi.org/10.1192/bjo.2024.723,38.4,2,False,empathy; neuroscience,,,,,"Empathy refers to the cognitive and emotional reactions of an individual to the experiences of another. Women with premenstrual dysphoric disorder (PMDD) report severe social difficulties during the luteal phase of their menstrual cycle. This clinical and functional magnetic resonance imaging study aimed to explore affective and cognitive empathy in women with PMDD, during the highly symptomatic luteal phase. Overall, 32 women with PMDD and 20 healthy controls participated in the study. The neuroimaging data were collected using a highly empathy-engaging movie. First, we characterised the synchrony of neural responses within PMDD and healthy groups, using the inter-individual correlation approach. Next, using network cohesion analysis, we compared connectivity within and between brain networks associated with affective and cognitive empathy between groups, and assessed the association of these network patterns with empathic measures. A consistent, although complex, picture of empathy abnormalities was found. Patients with PMDD showed decreased neural synchrony in parietal and frontal key nodes of cognitive empathy processing (theory-of-mind network), but higher neural synchrony in the anterior insula and anterior cingulate cortex, a part of the salience network, implicated in affective empathy. Positive correlations between cognitive perspective-taking scores and neural synchrony were found within the theory-of-mind network. Interestingly, during highly emotional moments, the PMDD group showed increased functional connectivity within this network. Similar to major depression, individuals with PMDD show enhanced affective empathy and reduced cognitive empathy. These findings echo clinical observations reported when women with PMDD have a dysregulated emotional response to negative stimuli."
42039002,Beyond the cities: socioemotional mediators of the link between childhood maltreatment and academic outcomes in rural Chinese adolescents.,Sun Xiaohui; Xue Yu; Chen Zhiyu; Sun Hongzhu,2026,Frontiers in psychology,10.3389/fpsyg.2026.1786513,https://pubmed.ncbi.nlm.nih.gov/42039002/,https://doi.org/10.3389/fpsyg.2026.1786513,38.0,0,False,empathy; development,,,,,"Childhood maltreatment has been evidenced compromising academic outcomes, yet mechanisms remain unclear, particularly in rural populations facing educational inequalities. This study examined whether socioemotional capacities of empathy and prosocial behavior mediate maltreatment's association with academic performance among 547 rural Chinese adolescents (mean age = 14.475; 51.2% male) based on cross-sectional data. Participants completed measures of childhood maltreatment, empathy, prosocial behavior, and academic performance. Structural equation modeling tested a chain mediation model. Results revealed that maltreatment directly associated with poorer academic performance. Prosocial behavior independently mediated this relationship, while empathy alone did not show significant mediation. However, a sequential pathway from empathy through prosocial behavior to academic performance was significant. Findings suggested that maltreatment disrupted academic achievement partially through impaired socioemotional development, with behavioral manifestations (prosocial behavior) more proximally linked to academic outcomes than internal emotional capacities (empathy) alone. This study suggested that interventions for prosocial skills and translation from internal empathetic concern to external prosocial actions, as well as maltreatment prevention were potentially helpful to support educational outcomes in vulnerable rural adolescents. These findings extended Western-based theories to the Chinese rural context and underscored socioemotional pathways as intervention targets for mitigating maltreatment's educational consequences."
41983484,[Not Available].,Ciociola Francesco; Abdallah Morsi; Meyer Jutta; Wehden Patrick; Schulte Jule; Dörner Eileen et al.,2026,Praxis der Kinderpsychologie und Kinderpsychiatrie,10.13109/prkk.2026.75.3.236,https://pubmed.ncbi.nlm.nih.gov/41983484/,https://doi.org/10.13109/prkk.2026.75.3.236,38.0,0,False,cooperation; development,,,,Absenteeism; Humans; Child; Adolescent; Intersectoral Collaboration; Germany,"(Hospital) School as a Development-Promoting System: A Conceptual Approach to the Prevention and Intervention of School Absenteeism This article develops initial considerations for the development of a conceptual framework for the prevention and coping with school absenteeism, which understands (hospital) schools as systems that promote development. The aim of the article is to combine theoretical and regional findings into a practice-oriented framework that conceptually brings together prevention and intervention along clear lines of responsibility, cooperation logic, and needs-oriented support principles. The starting point is the classification of school absenteeism as a multifactorial phenomenon with high relevance for mental health, educational biographies, and institutional transitions. Based on a presentation of the current state of research, different forms of school absenteeism and school avoidance behaviour are differentiated and the need for early, coordinated prevention and intervention measures is highlighted. For contextualization, findings from two regional, descriptive studies from the ""Märkischer Kreis"" are used (teachers' perspective on massive school absenteeism; school management's perspective on organizational challenges). The combination of both studies reveals, in particular, delayed problem recognition, inconsistent definition and procedural standards, and deficits in interinstitutional cooperation. Building on this, KoopASSIST (a municipal cooperation and control instrument) and PowerBase (a psychological-pedagogical intervention approach based on the consistency theory of basic psychological needs) are two complementary approaches currently in development that combine structural control and individual support. The article concludes with implications for research and practical school development at the interfaces between schools, youth welfare services, and child and adolescent psychiatric care."
41982511,The development of the primary care general practitioner cluster model: experiences from Hungary.,Maráczi Ferenc; Virág Attila; Túri Gergő; Pikó Péter; Kaposvári Csilla; Teller Rita et al.,2026,Frontiers in health services,10.3389/frhs.2026.1769211,https://pubmed.ncbi.nlm.nih.gov/41982511/,https://doi.org/10.3389/frhs.2026.1769211,38.0,0,False,cooperation; development,,,,,"In 2021, Hungary introduced general practitioner (GP) clusters to improve access to local healthcare and strengthen cooperation among primary care providers. However, there is limited evidence on how these clusters operate. The aim of this research is to provide a comprehensive description of how GP practices and clusters function, and to describe variables associated with a GP's participation in a cluster. We analysed national data on general practices and GP clusters in Hungary for the period 2021-2024. This data was obtained from the National Hospital Directorate and supplemented with information from publicly available sources. After harmonising and integrating the data, we used descriptive statistical methods to characterise the operation of practices and clusters. We also used multivariate regression models to examine factors associated with GPs' decisions to join a cluster. Between 2021 and 2024, the number of GP clusters increased from 365 to 422. Nearly half of all practices had joined by 2024. On average, clusters included seven practices, with one-third collaborating with dentists. Significant regional disparities were observed in cluster participation, while the adoption of digital health technologies and point-of-care tests remained limited. While GP clusters have expanded nationwide, participation appears higher in better-resourced districts. As in many other developed countries, GP clusters have become increasingly widespread in Hungary. One-third of these clusters involve collaboration between GPs and dentists. While these clusters provide a variety of professional services, challenges persist due to vacant practices and regional disparities. To ensure sustainability, future efforts should strengthen digital health integration and promote the widespread adoption of innovative services provided by GP clusters."
40359973,Behavioural and neural correlates of social hierarchy formation in a sex-changing fish.,Quertermous Haylee M; Kamstra Kaj; van der Burg Chloe A; Muncaster Simon; Todd Erica; Jasoni Christine L et al.,2025,Proceedings. Biological sciences,10.1098/rspb.2024.2097,https://pubmed.ncbi.nlm.nih.gov/40359973/,https://doi.org/10.1098/rspb.2024.2097,38.0,3,True,neuroscience; decision_making,,,,"Animals; Female; Male; Social Dominance; Hierarchy, Social; Perciformes; New Zealand; Behavior, Animal; Social Behavior; Brain","Social hierarchies in sex-changing fish determine which fish will change sex, yet the complexities of hierarchy formation at the neurobehavioural level are still being unravelled. Here, we investigate the formation of social hierarchies within groups of New Zealand spotty wrasse, integrating behavioural observations with neural activation patterns upon social disruption. We find that dominance hierarchies form linearly based on size, with larger fish displaying more dominant behaviours and smaller fish displaying more submissive behaviours. Disruption of the social hierarchy induced rapid behavioural changes, particularly in second-ranked fish, highlighting that second-ranked fish will opportunistically adopt a dominant position. Analysis of neural activation patterns reveals that the social decision-making network is deeply involved in the establishment of dominance, with the fish attaining dominance showing significant differences to all other ranked fish. Overall, this study underscores the complexity of social relationships and their neural underpinnings in the spotty wrasse, providing a foundation for further research into the cellular and molecular mechanisms of socially controlled sex change, and demonstrates that disruption of the social hierarchy triggers rapid changes in both behaviour and the social decision-making regions of the brain."
